date;seqno;query;title;snippet;urlGoogle;pagemap;Id;queryType
20200115;7;ISTAT 184 contact;rdremsberg_h2so4_hno3.f90;"... integer :: start(1),count(1),stride(1) integer,parameter :: ndat=500,ndat1=184 ... 
Open the netCDF file istat=nf90_open(filnm,nf90_nowrite,id1) call handle(iout ...";https://www.cfa.harvard.edu/HITRAN/HITRAN2012/Aerosols/fortran/rdremsberg_h2so4_hno3.f90;null;4;2
20200115;8;ISTAT 184 contact;University of Groningen Firm relocation and regional policy Mariotti ...;"ASIA archive of ISTAT (Statistical Institute) for the Italian case. This chapter ... The 
following information is collected annually for each unit: address of the unit, 
workers ... lation*. Total moves** % of total. Volatility***. Utilities. 347. 184. 0.008. 
53.";https://www.rug.nl/research/portal/files/14447214/c5.pdf;"{""metatags"": [{""moddate"": ""D:20050616111700+02'00'"", ""creationdate"": ""D:20050530163739+02'00'"", ""creator"": ""PScript5.dll Version 5.2"", ""author"": ""ilaria mariotti"", ""producer"": ""Acrobat Distiller 5.0 (Windows)"", ""title"": ""Microsoft Word - Ch 5.doc""}]}";4;2
20200115;9;ISTAT 184 contact;Demographic indicators - Istat.it;"8 Feb 2018 ... The net international migration in 2017 amounted to +184 thousand, recording a 
consistent increase on the previous year (+40 thousand).";https://www4.istat.it/en/archive/208953;"{""cse_thumbnail"": [{""src"": ""https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQAadrzWqgvh7z9A8DY-Ekv__mBQ8aHUtR07ft9BLThGwJ42xJNzF89Ot3v"", ""width"": ""267"", ""height"": ""189""}], ""metatags"": [{""date"": ""2017-11-30T10:00:00+01:00"", ""istat:document typology"": ""Press release"", ""istat:theme"": ""Population and households"", ""dc.date.dynnav"": ""2018-02-08"", ""dc.date.modified"": ""2018-02-08T10:30:00+01:00"", ""dc.date.created"": ""2017-11-30T10:00:00+01:00"", ""dc.date"": ""2017-11-30T10:00:00+01:00"", ""istat:tags"": ""changes of residence,demographic indicators,demography,fertility,foreigners,population register,resident population,statistics report"", ""istat:reference period"": ""Year 2017""}], ""cse_image"": [{""src"": ""https://www4.istat.it/en/files/2016/11/IndicatoriDemografici2018Inglese-01.jpeg""}]}";4;2
20200115;10;ISTAT 184 contact;Regional inflation dynamics within and across euro area countries ...;"Contact: Faculty of Economics and Business Administration, ... Postal address. 
Postfach 16 03 19 ... Data Source: Istituto Nazionale di Statistica (ISTAT).";https://www.ecb.europa.eu/pub/pdf/scpwps/ecbwp681.pdf;"{""metatags"": [{""moddate"": ""D:20061026170440+02'00'"", ""creationdate"": ""D:20060913133506Z"", ""creator"": ""dvips(k) 5.94b Copyright 2004 Radical Eye Software"", ""author"": ""G\u00fcnter W. Beck, Kirstin Hubrich and Massimiliano Marcellino"", ""subject"": ""ECB Working Paper No 681, October 2006"", ""producer"": ""AFPL Ghostscript 8.0"", ""title"": ""Regional inflation dynamics within and across euro area countries and a comparison with the US""}]}";4;2
20200115;1;Via Cesare Balbo Roma;CESARE BALBO INN $42 ($̶6̶3̶) - Rome, Italy - TripAdvisor;"Cesare Balbo Inn. 273 reviews. #285 of 4,173 B&Bs / Inns in Rome. Save. Share. 
Via Cesare Balbo 43, 00184 Rome Italy. Lowest prices for your stay.";https://www.tripadvisor.com/Hotel_Review-g187791-d1145755-Reviews-Cesare_Balbo_Inn-Rome_Lazio.html;"{""cse_thumbnail"": [{""width"": ""275"", ""height"": ""183"", ""src"": ""https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcR9KGMMhzB_oBH67w7oVbPS0aUKa6gJwkfqfzc3dnrGeMq-0BoG_QYpqnVC""}], ""metatags"": [{""theme-color"": ""#00a680"", ""format-detection"": ""telephone=no"", ""al:ios:app_name"": ""TripAdvisor"", ""al:ios:app_store_id"": ""284876795"", ""twitter:app:id:ipad"": ""284876795"", ""twitter:app:id:iphone"": ""284876795"", ""al:ios:url"": ""tripadvisor://www.tripadvisor.com/Hotel_Review-g187791-d1145755-Reviews-Cesare_Balbo_Inn-Rome_Lazio.html?m=33762"", ""twitter:app:url:ipad"": ""tripadvisor://www.tripadvisor.com/Hotel_Review-g187791-d1145755-Reviews-Cesare_Balbo_Inn-Rome_Lazio.html?m=33762"", ""twitter:app:url:iphone"": ""tripadvisor://www.tripadvisor.com/Hotel_Review-g187791-d1145755-Reviews-Cesare_Balbo_Inn-Rome_Lazio.html?m=33762"", ""og:title"": ""CESARE BALBO INN $42 ($\u03366\u03363\u0336) - Prices &  B&B Reviews - Rome, Italy - TripAdvisor"", ""og:description"": ""Now $42 (Was $\u03366\u03363\u0336) on TripAdvisor: Cesare Balbo Inn, Rome. See 273 traveler reviews, 90 candid photos, and great deals for Cesare Balbo Inn, ranked #285 of 4,173 B&Bs / inns in Rome and rated 4.5 of 5 at TripAdvisor."", ""og:image"": ""https://media-cdn.tripadvisor.com/media/photo-s/16/2a/3f/7d/cesare-balbo-inn.jpg"", ""og:image:width"": ""550"", ""og:image:height"": ""367"", ""og:type"": ""hotel"", ""og:url"": ""http://www.tripadvisor.com/Hotel_Review-g187791-d1145755-Reviews-Cesare_Balbo_Inn-Rome_Lazio.html"", ""og:site_name"": ""TripAdvisor"", ""fb:admins"": ""100000982334629"", ""fb:app_id"": ""162729813767876"", ""twitter:image"": ""https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo_square.png"", ""fb:pages"": ""5863091683"", ""viewport"": ""width=device-width, initial-scale=1.0, user-scalable=no"", ""apple-itunes-app"": ""app-id=284876795""}], ""cse_image"": [{""src"": ""https://media-cdn.tripadvisor.com/media/photo-s/16/2a/3f/7d/cesare-balbo-inn.jpg""}]}";4;3
20200115;2;Via Cesare Balbo Roma;Cesare Balbo inn - Bed & Breakfast;"Benvenuti a Roma! Il Cesare Balbo Inn si trova all'interno di un elegante edificio 
storico, di fronte agli uffici del Viminale, nel suggestivo Rione Monti e a pochi ...";https://www.cesarebalboinn.com/;"{""cse_thumbnail"": [{""width"": ""302"", ""height"": ""167"", ""src"": ""https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQThCkssoDS9T2-nCEDoEzjoATpxPSZoIInfSDVnvfteM17byjflmu3IuQ""}], ""cse_image"": [{""src"": ""https://www.cesarebalboinn.com/img/3.jpg""}]}";4;3
20200115;3;Via Cesare Balbo Roma;Apartment Cesare Balbo, Rome, Italy - Booking.com;"In the Monti district of Rome, close to Quirinale Palace, Cesare Balbo has a 
terrace, free WiFi and a washing machine. ... Capparuccia Via Depressi 77 Cafe/
Bar.";https://www.booking.com/hotel/it/cesare-balbo.html;"{""cse_thumbnail"": [{""width"": ""274"", ""height"": ""184"", ""src"": ""https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTAokuDPeVVk91rhHe23aMpO88Nnx5RRek66vot6Aq2p7xwP4-ZXMoTXbw""}], ""metatags"": [{""referrer"": ""origin"", ""booking-verification"": ""UmFuZG9tSVarI-MjN1a_zkBgCVrW3lxNBxCCcK6rNjQaiGcC8TqbX0sfEG2GX6mHk8VnWWWGLrgf-gUbhcnLceeUOWvOrdlk6VlzMwZ0PHZgSptHfkKDC3_hstaKSuQeeUFqKrQ-7ui0_M9l8bAoKTlh3rllxvUVVt8jMNQeUtW8W53O8bywGsDfayBIc7-M6RKbY29Mu6JhO19i8CoHpQjaKSNRX8fOUGgfp79IJYTb3ZRJUmVaYSJibiO44xUoK8Gj0_y1WI7WmSlci9hJxVaRhxFHbiV02HTjeOJpuhNOcVpRPhFFE5NrPMyFf2PM"", ""twitter:app:id:iphone"": ""367003839"", ""twitter:app:name:ipad"": ""Booking.com Hotel Reservations Worldwide & Hotel Deals"", ""twitter:app:id:ipad"": ""367003839"", ""twitter:app:name:googleplay"": ""Booking.com Hotel Reservations"", ""twitter:app:id:googleplay"": ""com.booking"", ""al:ios:app_store_id"": ""367003839"", ""al:ios:app_name"": ""Booking.com Hotel Reservations"", ""al:android:app_name"": ""Booking.com Hotel Reservation"", ""al:android:package"": ""com.booking"", ""twitter:title"": ""Cesare Balbo, Rome, Italy"", ""twitter:description"": ""In the Monti district of Rome, close to Quirinale Palace, Cesare Balbo has a terrace, free WiFi and a washing machine."", ""twitter:image"": ""https://r-cf.bstatic.com/images/hotel/max1024x768/191/191261946.jpg"", ""twitter:app:url:iphone"": ""booking://hotel/4455666?affiliate_id=375119"", ""twitter:app:url:ipad"": ""booking://hotel/4455666?affiliate_id=375119"", ""twitter:app:url:googleplay"": ""booking://hotel/4455666?affiliate_id=375119"", ""al:ios:url"": ""booking://hotel/4455666?affiliate_id=375119"", ""al:android:url"": ""booking://hotel/4455666?affiliate_id=375119"", ""p:domain_verify"": ""ff7f0b90ebb93e5bf7c7cafe77640ec1"", ""fb:pages"": ""131840030178250, 1425349334428496, 117615518393985, 1565844503706287, 517612321758712, 1668799180037291, 265097377176252, 1643712662515912, 303492549842824, 1638321783047271, 809709019119342, 959185470826086, 217466488652137, 641365839348517, 203741606405114"", ""wb:webmaster"": ""48970bbca45d28c2"", ""og:type"": ""website"", ""twitter:card"": ""summary_large_image"", ""twitter:site"": ""@bookingcom"", ""twitter:creator"": ""@bookingcom"", ""og:title"": ""Cesare Balbo, Rome, Italy"", ""og:description"": ""In the Monti district of Rome, close to Quirinale Palace, Cesare Balbo has a terrace, free WiFi and a washing machine."", ""og:image"": ""https://r-cf.bstatic.com/images/hotel/max1024x768/191/191261946.jpg"", ""og:image:width"": ""1024"", ""og:image:height"": ""688"", ""og:locale"": ""en_US"", ""og:url"": ""https://www.booking.com/hotel/it/cesare-balbo.html"", ""og:site_name"": ""Booking.com"", ""fb:app_id"": ""145362478954725""}], ""listitem"": [{""item"": ""Home"", ""position"": ""1"", ""name"": ""Booking.com""}, {""item"": ""All apartments"", ""position"": ""2"", ""name"": ""Apartments on Booking.com""}, {""item"": ""Italy"", ""position"": ""3"", ""name"": ""Apartments in Italy""}, {""item"": ""Lazio"", ""position"": ""4"", ""name"": ""Apartments in Lazio""}, {""item"": ""Rome"", ""position"": ""5"", ""name"": ""Apartments in Rome""}, {""item"": ""Cesare Balbo (Apartment), Rome (Italy) Deals"", ""position"": ""6"", ""name"": ""Cesare Balbo (Apartment), Rome (Italy) Deals""}], ""cse_image"": [{""src"": ""https://r-cf.bstatic.com/images/hotel/max1024x768/191/191261946.jpg""}]}";4;3
20200115;4;Via Cesare Balbo Roma;Viminale Hotel in Rome Official Website;"The Viminale Hotel is a 4-star hotel located in Rome. ... Welcome to the Hotel 
Viminale, a 4-star hotel in the heart of Rome that ... Via Cesare Balbo, 31, 00184.";https://www.hotelviminaleroma.com/en/;"{""cse_thumbnail"": [{""width"": ""275"", ""height"": ""183"", ""src"": ""https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQJItIdWViA9AONoC0WlgqVJ8SomoLbudfGwVw2dD1o7qxL2aVijxeMzaeV""}], ""postaladdress"": [{""streetaddress"": ""Via Cesare Balbo, 31, 00184""}], ""metatags"": [{""viewport"": ""initial-scale=1, maximum-scale=1, user-scalable=no"", ""loyalty"": ""False"", ""mobilis-personalization"": ""{\""colorSuccess900\"": \""hsla(122,52%,10%,1)\"", \""colorInteraction\"": \""#80140B\"", \""colorCorporate500\"": \""hsla(0,0%,50%,1)\"", \""colorMain900\"": \""hsla(357,66%,10%,1)\"", \""homeHeaderTextDestinationColor\"": \""#FFF\"", \""homeHeaderTextOfficialColor\"": \""#FFF\"", \""contentHeaderIntroColor\"": \""#FFF\"", \""colorError100\"": \""hsla(4,60%,90%,1)\"", \""colorCorporate300\"": \""hsla(0,0%,70%,1)\"", \""colorMain300\"": \""hsla(357,66%,70%,1)\"", \""colorCorporate\"": \""#000\"", \""colorSuccess300\"": \""hsla(122,52%,70%,1)\"", \""headerLanguagesTitleColor\"": \""#FFF\"", \""colorError900\"": \""hsla(4,60%,10%,1)\"", \""colorError\"": \""#cc3d33\"", \""colorCorporate700\"": \""hsla(0,0%,30%,1)\"", \""colorMain\"": \""#9e2026\"", \""headerLanguagesTitleIconColor\"": \""#FFF\"", \""colorMain700\"": \""hsla(357,66%,30%,1)\"", \""colorError300\"": \""hsla(4,60%,70%,1)\"", \""colorMain500\"": \""hsla(357,66%,50%,1)\"", \""colorCorporate100\"": \""hsla(0,0%,90%,1)\"", \""colorSuccess500\"": \""hsla(122,52%,50%,1)\"", \""colorError500\"": \""hsla(4,60%,50%,1)\"", \""colorSuccess\"": \""#35a838\"", \""colorSuccess100\"": \""hsla(122,52%,90%,1)\"", \""colorSuccess700\"": \""hsla(122,52%,30%,1)\"", \""colorError700""}], ""cse_image"": [{""src"": ""https://www.hotelviminaleroma.com/uploads/cms/habitacion-hotel-viminale-m.jpg""}]}";4;3
20200115;5;Via Cesare Balbo Roma;Cesare Balbo Inn - Guest House, Rome, Italy - Booking.com;"Set in a historical building a 10-minute walk from the Coliseum, Cesare Balbo Inn 
... The property is a 5-minute walk from the Via Nazionale shopping street.";https://www.booking.com/hotel/it/cesare-balbo-inn.html;"{""cse_thumbnail"": [{""width"": ""183"", ""height"": ""275"", ""src"": ""https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXwatHpgkRfYyXEOptL0fvd-nbro7hytaXgO_DjyCyS-gv1HUyoAudhWzX""}], ""metatags"": [{""referrer"": ""origin"", ""booking-verification"": ""UmFuZG9tSVZkRzY1Phlk7L4zsEz6uG8-4nCxGR-NhOUGakryPwJMGlymf9a1_3WtJK_0RlcV9VugVLWvwtCLtXYbnMxh91yj6CCw_fnGihvwp7tYK6Pkq4Pb3dW5_qG-he8J-FDLH47rGW3ESdtgLYwwb1bfWdMg4zHmmgwCfiJlOHXsX0fiGdcDsbuNyL5UnI_p3478QLwy-XR3NA_KuEb6xuNtdBn0pgXL5dV_LamGN2SCCmVnTF97qytIfMqjcxjJW3lnQhLoCLCiEdj0obXn4g-RLwiNRc1nrPdZX99s8wlZSRvhLsRgcrNXENHIAaM92O-cU5M"", ""twitter:app:id:iphone"": ""367003839"", ""twitter:app:name:ipad"": ""Booking.com Hotel Reservations Worldwide & Hotel Deals"", ""twitter:app:id:ipad"": ""367003839"", ""twitter:app:name:googleplay"": ""Booking.com Hotel Reservations"", ""twitter:app:id:googleplay"": ""com.booking"", ""al:ios:app_store_id"": ""367003839"", ""al:ios:app_name"": ""Booking.com Hotel Reservations"", ""al:android:app_name"": ""Booking.com Hotel Reservation"", ""al:android:package"": ""com.booking"", ""twitter:title"": ""Cesare Balbo Inn - Guest House, Rome, Italy"", ""twitter:description"": ""Set in a historical building a 10-minute walk from the Coliseum, Cesare Balbo Inn offers free WiFi and classically furnished rooms with a flat-screen TV."", ""twitter:image"": ""https://r-cf.bstatic.com/images/hotel/max1024x768/819/81944164.jpg"", ""twitter:app:url:iphone"": ""booking://hotel/1299315?affiliate_id=375119"", ""twitter:app:url:ipad"": ""booking://hotel/1299315?affiliate_id=375119"", ""twitter:app:url:googleplay"": ""booking://hotel/1299315?affiliate_id=375119"", ""al:ios:url"": ""booking://hotel/1299315?affiliate_id=375119"", ""al:android:url"": ""booking://hotel/1299315?affiliate_id=375119"", ""p:domain_verify"": ""ff7f0b90ebb93e5bf7c7cafe77640ec1"", ""fb:pages"": ""131840030178250, 1425349334428496, 117615518393985, 1565844503706287, 517612321758712, 1668799180037291, 265097377176252, 1643712662515912, 303492549842824, 1638321783047271, 809709019119342, 959185470826086, 217466488652137, 641365839348517, 203741606405114"", ""wb:webmaster"": ""48970bbca45d28c2"", ""og:type"": ""website"", ""twitter:card"": ""summary_large_image"", ""twitter:site"": ""@bookingcom"", ""twitter:creator"": ""@bookingcom"", ""og:title"": ""Cesare Balbo Inn - Guest House, Rome, Italy"", ""og:description"": ""Set in a historical building a 10-minute walk from the Coliseum, Cesare Balbo Inn offers free WiFi and classically furnished rooms with a flat-screen TV."", ""og:image"": ""https://r-cf.bstatic.com/images/hotel/max1024x768/819/81944164.jpg"", ""og:image:width"": ""1024"", ""og:image:height"": ""682"", ""og:locale"": ""en_US"", ""og:url"": ""https://www.booking.com/hotel/it/cesare-balbo-inn.html"", ""og:site_name"": ""Booking.com"", ""fb:app_id"": ""145362478954725""}], ""listitem"": [{""item"": ""Home"", ""position"": ""1"", ""name"": ""Booking.com""}, {""item"": ""All guest houses"", ""position"": ""2"", ""name"": ""Guest Houses on Booking.com""}, {""item"": ""Italy"", ""position"": ""3"", ""name"": ""Guest Houses in Italy""}, {""item"": ""Lazio"", ""position"": ""4"", ""name"": ""Guest Houses in Lazio""}, {""item"": ""Rome"", ""position"": ""5"", ""name"": ""Guest Houses in Rome""}, {""item"": ""Cesare Balbo Inn - Guest House (Guesthouse), Rome (Italy) Deals"", ""position"": ""6"", ""name"": ""Cesare Balbo Inn - Guest House (Guesthouse), Rome (Italy) Deals""}], ""cse_image"": [{""src"": ""https://r-cf.bstatic.com/images/hotel/max1024x768/819/81944164.jpg""}]}";4;3
20200115;6;Via Cesare Balbo Roma;Contact us;"Italian National Institute of Statistics Via Cesare Balbo, 16 – 00184 Rome, Italy 
phone +39 06 4673.1 tax code 80111810588. VAT number 02124831005.";https://www4.istat.it/en/contact-us;"{""cse_thumbnail"": [{""width"": ""150"", ""height"": ""210"", ""src"": ""https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRTTj2wRM-T6jeCwbj64I77vB2nozyyPf_A50ktsl2yxwYkuwAl6mnmHw0""}], ""metatags"": [{""date"": ""2010-11-30T09:37:12+01:00"", ""dc.date"": ""2010-11-30T09:37:12+01:00"", ""dc.date.created"": ""2010-11-30T09:37:12+01:00""}], ""cse_image"": [{""src"": ""https://www4.istat.it/files/2017/02/rivista-stat-uff-1.jpg""}]}";4;3
20200115;7;Via Cesare Balbo Roma;Cesare Balbo Inn in Rome, Italy | Expedia;"Popular attractions Via Nazionale and Basilica di Santa Maria Maggiore are 
located nearby. Discover genuine guest reviews for Cesare Balbo Inn, in Monti ...";https://www.expedia.com/Rome-Hotels-Cesare-Balbo-Inn.h2539403.Hotel-Information;"{""aggregaterating"": [{""ratingvalue"": ""4.2"", ""description"": ""Very Good"", ""reviewcount"": ""348""}], ""postaladdress"": [{""streetaddress"": ""Via Cesare Balbo 43"", ""addresslocality"": ""Rome"", ""addressregion"": ""RM"", ""addresscountry"": ""ITA""}], ""metatags"": [{""data-fm-seo"": ""36918641"", ""ewe:page"": ""FLEX"", ""flex:page-type"": ""Hotel-Information"", ""flex:template-id"": ""Exp-Hotel-Information-Blossom"", ""flex:template-fm-id"": ""5142"", ""flex:template-version"": ""20"", ""essclientid"": ""flex.hotel.Hotel-Information"", ""oip.set"": ""false"", ""oip.yes"": ""false"", ""oip.no"": ""false"", ""oip.cantrack"": ""true"", ""og:title"": ""Cesare Balbo Inn in Rome, Italy | Expedia"", ""og:type"": ""website"", ""og:description"": ""Book the Cesare Balbo Inn - Stay at this business-friendly guesthouse in Rome. Enjoy free WiFi, onsite parking, and airport pick-up service. Our guests praise the helpful staff and the clean rooms in our reviews. Popular attractions Via Nazionale and Basilica di Santa Maria Maggiore are located nearby. Discover genuine guest reviews for Cesare Balbo Inn, in Monti neighborhood, along with the latest prices and availability \u2013 book now."", ""og:locale"": ""en_US"", ""og:site_name"": ""Expedia.com"", ""og:url"": ""https://www.expedia.com/Rome-Hotels-Cesare-Balbo-Inn.h2539403.Hotel-Information"", ""viewport"": ""width=device-width, initial-scale=1.0"", ""apple-mobile-web-app-capable"": ""yes"", ""mobile-web-app-capable"": ""yes"", ""theme-color"": ""#000000""}], ""listitem"": [{""item"": ""https://www.expedia.com/"", ""name"": ""Expedia.com"", ""url"": ""/"", ""position"": ""1""}, {""item"": ""https://www.expedia.com/Hotels"", ""name"": ""Hotels"", ""url"": ""/Hotels"", ""position"": ""2""}, {""item"": ""https://www.expedia.com/Destinations-In-Italy.d86.Hotel-Destinations"", ""name"": ""Italy"", ""url"": ""/Destinations-In-Italy.d86.Hotel-Destinations"", ""position"": ""3""}, {""item"": ""https://www.expedia.com/Destinations-In-Lazio.d6048637.Hotel-Destinations"", ""name"": ""Lazio"", ""url"": ""/Destinations-In-Lazio.d6048637.Hotel-Destinations"", ""position"": ""4""}, {""item"": ""https://www.expedia.com/Rome-Hotels.d179899.Travel-Guide-Hotels"", ""name"": ""Rome Hotels"", ""url"": ""/Rome-Hotels.d179899.Travel-Guide-Hotels"", ""position"": ""5""}], ""review"": [{""ratingstars"": ""4.0"", ""ratingcount"": ""348"", ""image_url"": ""https://images.trvl-media.com/hotels/3000000/2540000/2539500/2539403/ee71932d.jpg?impolicy=fcrop&w=670&h=385&p=1&q=medium""}], ""hreviewaggregate"": [{""count"": ""348""}], ""hotel"": [{""image"": ""https://images.trvl-media.com/hotels/3000000/2540000/2539500/2539403/ee71932d.jpg?impolicy=fcrop&w=670&h=385&p=1&q=medium"", ""name"": ""Cesare Balbo Inn""}]}";4;3
20200115;8;Via Cesare Balbo Roma;Viminale Hotel Map Rome Official Website;"Viminale - Rome - ... The Hotel Viminale can be found right in the heart of Rome, 
in one of the oldest archaeological ... Address: Via Cesare Balbo, 31, 00184.";https://www.hotelviminaleroma.com/en/map/;"{""metatags"": [{""author"": ""GLOBAL OBI S.L."", ""viewport"": ""width=device-width, initial-scale=1"", ""og:title"": ""Viminale Hotel Map Rome Official Website"", ""og:description"": ""Discover the location of the Viminale Hotel and the main points of interest near the hotel."", ""og:url"": ""https://www.hotelviminaleroma.com/en/map/"", ""og:type"": ""Website"", ""og:locale"": ""en_GB"", ""og:locale:alternate"": ""it_IT"", ""twitter:card"": ""summary"", ""twitter:url"": ""https://www.hotelviminaleroma.com/en/map/"", ""twitter:site"": ""Website"", ""twitter:title"": ""Viminale Hotel Map Rome Official Website"", ""twitter:description"": ""Discover the location of the Viminale Hotel and the main points of interest near the hotel."", ""twitter:creator"": ""Roiback""}]}";4;3
20200115;9;Via Cesare Balbo Roma;Cesare Balbo Inn $79 ($̶1̶4̶8̶). Rome Hotel Deals & Reviews ...;"Compare prices and find the best deal for the Cesare Balbo Inn in Rome (Lazio) 
on KAYAK. Rates from ... Via Cesare Balbo 43, 00184 Rome, , Italy. +39 349 ...";https://www.kayak.com/Rome-Hotels-Cesare-Balbo-Inn.197553.ksp;"{""cse_thumbnail"": [{""width"": ""310"", ""height"": ""163"", ""src"": ""https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcS4cVQuvV1gA7NGl1Fs9iC87vholiSQ7nYk2xefybCTcU3OzQndOOPs1RPM""}], ""metatags"": [{""viewport"": ""width=device-width, initial-scale=1, user-scalable=no"", ""format-detection"": ""telephone=no"", ""msvalidate.01"": ""F474AA342B64B17CDE53F5C5D4C07C7A"", ""r9-version"": ""R496c"", ""r9-built"": ""20191219.025423"", ""r9-rendered"": ""20191222.015017.EST"", ""og:image"": ""https://content.r9cdn.net/rimg/kimg/73/95/18621892-152f4166a92.png?width=1200&height=630&crop=false"", ""og:image:width"": ""1200"", ""og:image:height"": ""630"", ""og:title"": ""Cesare Balbo Inn $79 ($\u03361\u03364\u03368\u0336). Rome Hotel Deals & Reviews - KAYAK"", ""og:type"": ""website"", ""og:description"": ""Compare prices and find the best deal for the Cesare Balbo Inn in Rome (Lazio) on KAYAK. Rates from $79. Save 25% or more on Hotels with KAYAK now!"", ""og:url"": ""https://www.kayak.com/Rome-Hotels-Cesare-Balbo-Inn.197553.ksp"", ""og:site_name"": ""KAYAK"", ""fb:pages"": ""90811893045"", ""twitter:card"": ""summary_large_image"", ""twitter:site"": ""@KAYAK"", ""twitter:creator"": ""@KAYAK"", ""twitter:title"": ""Cesare Balbo Inn $79 ($\u03361\u03364\u03368\u0336). Rome Hotel Deals & Reviews - KAYAK"", ""twitter:description"": ""Compare prices and find the best deal for the Cesare Balbo Inn in Rome (Lazio) on KAYAK. Rates from $79. Save 25% or more on Hotels with KAYAK now!"", ""twitter:image:src"": ""https://content.r9cdn.net/rimg/kimg/73/95/18621892-152f4166a92.png?width=440&height=220&crop=false"", ""kayak_page"": ""hotel,static-hotel-detail,unknown"", ""kayak_seo_splitxp"": ""xp-info-table.xpv-hide"", ""insight-app-sec-validation"": ""af188ca0-1818-47ab-bc00-80a6b93a47d0""}], ""cse_image"": [{""src"": ""https://content.r9cdn.net/rimg/kimg/73/95/18621892-152f4166a92.png?width=1200&height=630&crop=false""}]}";4;3
